""timestamp"",""samples.name"",""samples.value""
0,,
493,,
988,""Feature-1"",0.39322707772196736
988,""Feature-4"",0.49854622857645153
1491,,
1987,,
2537,,
2989,,
3487,,
3989,""Feature-4"",0.424382591098547
4488,,
4989,,
5488,,
5987,,
6486,,
6989,,
7488,,
7992,,
8487,,
8986,,
9495,,
9987,,
10488,,
10993,,
11487,""Feature-4"",0.3719699694961309
11986,""Feature-4"",0.45667997650802133
12487,,
12987,,
13487,,
13987,,
14497,,
14993,,
15536,,
15993,,
16486,,
16986,,
17488,,
17986,,
18493,,
18993,,
19488,,
20036,,
20487,,
20997,,
21486,""Feature-3"",0.36354400143027304
21486,""Feature-4"",0.38780378967523577
21987,,
22487,,
22987,,
23494,,
23986,,
24486,,
24987,,
25487,,
25987,,
26493,,
26993,,
27535,,
27988,,
28493,,
28986,""Feature-4"",0.3685606490261853
29486,,
29987,,
30486,,
30987,,
31487,,
31986,,
32491,,
32987,,
33486,,
33986,,
34486,,
34987,,
35487,,
35990,,
36485,,
36985,,
37486,,
37986,,
38486,,
38992,,
39487,,
39988,,
40493,,
40986,,
41488,,
41984,,
42488,,
42995,""Feature-4"",0.3734395398199558
43493,,
43992,,
44491,,
44986,,
45488,,
45993,,
46490,""Feature-1"",0.3617614945533569
46490,""Feature-3"",0.37497102305293084
46490,""Feature-4"",0.45385633289814
47035,""Feature-4"",0.3696085695177317
47493,,
47996,,
48486,,
48984,,
49485,,
49984,,
50485,,
50988,,
51491,,
51985,,
52489,,
52986,""Feature-1"",0.442131155859679
52986,""Feature-3"",0.3575215017050505
52986,""Feature-4"",0.5365625330805779
53536,,
53992,,
54496,,
54986,,
55491,,
55986,,
56485,,
56985,,
57494,,
57993,,
58488,,
58985,,
59486,,
60035,,
60489,,
60985,,
61486,,
61985,,
62485,,
62986,,
63486,,
63984,,
64486,,
64985,""Feature-4"",0.40012745595304294
65535,,
65985,,
66486,,
66990,,
67538,,
67987,,
68491,,
68992,,
69488,,
69985,,
70484,,
70991,,
73649,,
74556,,
75250,,
75902,,
76657,,
77158,,
77347,,
77554,,
77696,,
77858,,
77953,,
78652,,
79301,,
79449,,
79902,,
80406,,
80897,,
81397,,
81903,,
82397,,
82902,,
83397,,
83946,""Feature-1"",0.35915638827296786
83946,""Feature-3"",0.35893224224448206
83946,""Feature-4"",0.5666605830192566
84398,,
84902,,
85402,,
85952,,
86404,,
86907,,
87402,,
87902,,
88403,,
88904,,
89396,,
89903,,
90396,,
90897,,
91406,,
91903,,
92398,,
92896,,
93396,,
93895,,
94399,,
94897,,
95399,,
95897,,
96397,,
96896,,
97399,,
97907,,
98404,,
98955,,
99403,,
99897,,
100406,,
100896,,
101397,,
101902,,
102396,,
102898,,
103396,,
103898,,
104397,""Feature-1"",0.35088059419591444
104397,""Feature-4"",0.46742466211318967
104945,,
105445,,
105896,,
106395,,
106896,,
107401,,
107896,,
108403,,
108896,""Feature-4"",0.4512465962767601
109395,,
109895,,
110395,,
110897,,
111404,,
