""timestamp"",""samples.name"",""samples.value""
1,,
458,,
959,,
1455,,
1999,,
2461,,
2960,,
3460,,
4002,,
4460,,
4999,,
5510,,
6203,""Feature-1"",0.4674535373505205
6203,""Feature-3"",0.4593455982208252
6298,,
6300,,
6355,,
6358,,
6659,,
6706,,
6804,,
6901,""Feature-1"",0.4009244123031385
6901,""Feature-4"",0.49204241976141927
6905,,
6907,,
6954,,
7200,,
7203,,
7304,""Feature-1"",0.4407348134904169
7304,""Feature-3"",0.42931886076927184
7304,""Feature-4"",0.46869360640645025
7348,,
7498,""Feature-1"",0.46566253632307053
7498,""Feature-3"",0.6992714148759842
7498,""Feature-4"",0.6523780450969935
7505,,
7599,,
7699,,
7799,,
7899,,
8000,,
8057,,
8149,,
8249,""Feature-1"",0.41251169693889095
8249,""Feature-3"",0.3804405903071165
8249,""Feature-4"",0.43921832844614983
8348,,
8448,,
8505,,
8648,""Feature-3"",0.3858648354560137
8648,""Feature-4"",0.4612670456245542
8699,""Feature-4"",0.45911330070346595
8798,,
8899,,
8999,""Feature-1"",0.5411160790524445
8999,""Feature-3"",0.3779452622352983
8999,""Feature-4"",0.4422649271786213
9060,,
9149,,
9249,,
9348,,
9450,""Feature-4"",0.547445953413844
9507,,
9601,,
9749,,
9799,,
9899,,
9998,,
10057,,
10152,,
10249,,
10350,,
10448,,
10502,""Feature-4"",0.513959289342165
10601,,
10701,,
10801,,
10899,,
10998,""Feature-1"",0.7022047533094883
10998,""Feature-3"",0.4228859682381153
10998,""Feature-4"",0.5019001594930887
11098,,
11153,,
11249,,
11349,""Feature-1"",0.4195279570110142
11349,""Feature-3"",0.38072246603667736
11349,""Feature-4"",0.6701454097777605
11448,,
11501,,
11601,,
11699,""Feature-3"",0.512064433991909
11699,""Feature-4"",0.6575781103223562
11802,,
11899,,
11998,,
12056,,
12153,,
12248,,
12350,,
12448,""Feature-1"",0.48464055951975754
12448,""Feature-3"",0.4309411198832095
12448,""Feature-4"",0.4124943532049656
12504,""Feature-1"",0.48695836480008436
12504,""Feature-4"",0.6629905501008033
12603,,
12755,,
12798,,
12903,,
12998,,
13059,,
13150,,
13249,""Feature-1"",0.4115519798360765
13249,""Feature-3"",0.665862029120326
13249,""Feature-4"",0.6009518403559924
13348,,
13448,,
13507,,
13605,,
13701,,
13799,,
13901,,
14003,""Feature-1"",0.41932461444288494
14052,,
14154,,
14248,,
14349,,
14448,,
14510,""Feature-4"",0.38738064460456373
14600,,
14702,,
14798,,
14899,""Feature-1"",0.49079255274962635
15000,,
15053,,
15153,,
15250,,
15348,,
15448,,
15502,,
15599,,
15700,,
15798,,
15953,,
16000,,
16056,""Feature-1"",0.5940372116863728
16056,""Feature-3"",0.43631134189665316
16056,""Feature-4"",0.9829475681483746
16152,""Feature-1"",0.5993869280982471
16152,""Feature-3"",0.38713087104260924
16152,""Feature-4"",0.7192874546349048
16252,""Feature-4"",0.5547922287136317
16358,""Feature-1"",0.4360380124974472
16448,,
16504,,
16652,,
16704,,
16804,""Feature-1"",0.758900910615921
16804,""Feature-3"",0.48688327133655546
16804,""Feature-4"",0.7069264224171639
16909,,
17008,""Feature-1"",0.4907629558816552
17051,,
17150,,
17256,,
17350,,
17455,,
17508,,
17655,,
17802,""Feature-1"",0.6548012746870517
17802,""Feature-3"",0.4291550420224667
17802,""Feature-4"",0.628842043466866
17805,,
17902,,
18053,,
18102,,
18159,,
18304,""Feature-1"",0.5537399604916573
18304,""Feature-3"",0.4760051948577166
18350,,
18449,,
18550,,
18600,,
18703,""Feature-1"",0.7011407688260078
18703,""Feature-3"",0.42851022362709046
18703,""Feature-4"",1.1136223223805428
18801,""Feature-3"",0.4009970064461231
18900,""Feature-1"",0.6502027953870129
18900,""Feature-4"",0.49104623273015024
18998,,
19054,""Feature-1"",0.4375380366295576
19054,""Feature-3"",0.5662819827347993
19054,""Feature-4"",0.7950960919260979
19152,,
19250,,
19351,,
19448,""Feature-1"",0.3831915491307154
19448,""Feature-4"",0.4830381755530834
19501,,
19602,,
19702,,
19811,,
19898,,
19998,,
20057,,
20409,,
20505,,
20557,""Feature-4"",0.7098360414803028
20559,""Feature-1"",0.664118537902832
20559,""Feature-4"",0.7847670018672943
20600,""Feature-1"",0.7250007102265954
20600,""Feature-3"",0.5610318049043417
20602,,
20604,,
20698,,
20754,,
20848,,
20909,""Feature-3"",0.6903593748807907
20909,""Feature-4"",0.5382036899030208
21000,,
21108,""Feature-1"",0.7755530938506127
21108,""Feature-4"",0.5972001120448113
21159,,
21252,,
21303,,
21398,,
21499,""Feature-1"",0.7553975808620453
21499,""Feature-3"",0.5132284004986286
21499,""Feature-4"",1.05885213971138
21550,,
21602,,
21699,,
21752,,
21850,,
21903,,
22002,,
22099,,
22150,,
