""timestamp"",""samples.name"",""samples.value""
1,,
459,,
970,,
1585,,
1974,,
2474,,
2995,,
3464,,
3966,,
4485,,
4948,,
5451,,
5951,,
6460,,
6952,,
7473,,
7966,,
8461,,
8951,,
9455,,
9954,,
10456,,
10956,,
11457,,
11957,,
12457,,
12959,,
13455,,
13956,,
14454,,
14961,,
15462,,
15956,,
16454,,
16955,,
17454,,
17952,,
18455,,
19052,,
19250,,
19605,""Feature-1"",0.3519012233335525
19605,""Feature-4"",0.4130729128420353
19910,,
20252,,
20604,,
20908,,
21251,,
21602,,
21907,,
22252,,
22604,,
22907,,
23252,,
23603,,
23906,,
24251,,
24604,,
24906,""Feature-4"",0.3982519743219018
25252,,
25607,,
25959,,
26253,,
26608,""Feature-4"",0.36893023006618025
26950,,
27254,,
27600,,
27950,,
28251,,
28604,,
28908,,
29252,,
29600,,
29952,,
30251,,
30609,,
30906,,
31252,,
31605,,
31908,,
32253,,
32604,,
32906,,
33254,,
33605,,
33905,,
34252,""Feature-4"",0.4202370750904083
34603,,
34907,,
35252,,
35604,,
35954,,
36253,,
36603,,
36907,,
37251,,
37605,,
37957,,
38251,,
38605,,
38907,,
39253,,
39603,,
39906,,
40254,,
40609,,
40908,,
41251,,
41604,,
41909,,
42251,,
42602,,
42953,,
43251,,
43602,,
43908,,
44252,""Feature-4"",0.35163906815461815
44603,,
44906,,
45253,,
45604,,
45954,,
46251,,
46599,,
46906,,
47251,""Feature-1"",0.38512658241226744
47251,""Feature-4"",0.3568059092760086
47603,""Feature-4"",0.4251458286121488
47909,,
48252,,
48602,,
48910,,
49251,,
49601,,
49906,,
50252,,
50601,,
50906,,
51252,,
51603,,
51908,,
52251,,
52603,,
52910,,
53253,,
53605,,
53909,,
54251,,
54603,,
54909,,
55249,,
55599,,
55908,,
56250,,
56603,,
56909,,
57250,,
57602,,
57954,""Feature-4"",0.4202091546729207
58252,,
58603,,
58906,""Feature-4"",0.4153959869220853
59251,,
59599,""Feature-1"",0.41483227672310025
59599,""Feature-3"",0.4312450768845156
59599,""Feature-4"",0.622279798090458
59952,,
60251,,
60602,,
60905,,
61251,,
61601,,
61908,,
62250,,
62600,,
62905,,
63249,,
63602,,
63907,,
64251,,
64602,,
64906,,
65250,,
65604,,
65905,,
66254,,
66606,,
66908,,
67250,,
67604,,
67953,,
68253,,
68608,,
68954,,
69251,""Feature-4"",0.37989665478467943
69607,,
69908,,
70250,,
70599,,
70906,,
71249,,
71602,,
71907,,
72250,,
72599,,
72910,,
73251,,
73604,,
73903,,
74251,,
74602,""Feature-4"",0.35549955351278184
74905,,
75249,""Feature-4"",0.41243950806558133
75601,,
75906,""Feature-1"",0.45070564553374426
75906,""Feature-4"",0.49468171265907585
76250,,
76602,,
76904,,
77249,,
77609,,
77903,,
78249,,
78605,,
78908,,
79251,,
79608,,
79953,,
80250,,
80602,,
80905,,
81250,,
81602,,
81903,,
82249,,
82601,,
82904,,
83249,,
83602,,
83908,,
84250,,
84601,,
84906,,
85249,,
85601,,
85954,,
86249,,
86601,,
86907,,
87250,,
87603,,
87906,,
88400,,
88605,,
88904,,
89248,,
