""timestamp"",""samples.name"",""samples.value""
0,,
501,,
1062,,
1661,,
2001,,
2500,,
2906,,
3251,""Feature-4"",0.3507853978872299
3560,,
3908,,
4253,,
4600,,
4901,,
5250,,
5558,,
5902,,
6251,,
6558,,
6900,,
7251,,
7600,,
7901,,
8252,""Feature-3"",0.3635616195201874
8252,""Feature-4"",0.46070748098194597
8552,""Feature-1"",0.37394817454885926
8552,""Feature-3"",0.41586932852864267
8552,""Feature-4"",0.4567983032017946
8901,,
9250,,
9601,,
9909,,
10251,""Feature-1"",0.3937388407220715
10251,""Feature-3"",0.358855000436306
10251,""Feature-4"",0.4863327496126294
10562,,
10900,,
11250,,
11559,,
11906,,
12250,,
12558,""Feature-4"",0.4230331761203706
12903,,
13250,,
13556,,
13900,,
14252,,
14558,,
14901,,
15251,,
15559,,
15901,""Feature-4"",0.45538042567670345
16250,,
16600,,
16902,""Feature-4"",0.38204222738742827
17252,,
17560,,
17901,,
18251,,
18558,,
18901,,
19250,,
19559,,
19901,,
20250,,
20557,,
20903,,
21251,,
21600,,
21901,""Feature-4"",0.35539041969925167
22250,,
22561,,
22901,,
23249,,
23600,,
23901,,
24250,,
24557,,
24903,,
25249,,
25651,""Feature-4"",0.4249889364466071
25950,,
26249,,
26599,,
27000,,
27250,,
27604,,
27910,,
28249,,
28599,,
28901,,
29250,,
29559,,
29900,,
30250,,
30558,,
30906,,
31249,,
31559,,
31900,,
32249,,
32558,""Feature-4"",0.389109511487186
32909,""Feature-1"",0.37019515787716956
32909,""Feature-4"",0.477725300937891
33249,,
33561,,
33908,,
34249,,
34649,,
34900,,
35250,""Feature-4"",0.35942401047796013
35600,,
35910,,
36250,,
36649,""Feature-4"",0.3847462658956647
36908,,
37253,,
37558,,
37899,,
38249,,
38600,""Feature-4"",0.47021615639328956
38963,,
39250,,
39599,""Feature-4"",0.538709396533668
39905,,
40249,,
40560,,
40910,,
41249,,
41598,,
41899,,
42249,,
42601,,
42902,,
43248,,
43649,,
43906,,
44250,""Feature-1"",0.40561649069422856
44250,""Feature-3"",0.3548056361824274
44250,""Feature-4"",0.6235948206111789
44551,,
44905,,
45249,,
45599,,
45906,,
46249,""Feature-4"",0.3831630449742079
46599,,
46957,,
47300,""Feature-4"",0.471919252127409
47604,,
47899,,
48250,,
48550,,
48908,,
49249,,
49560,,
49900,,
50250,""Feature-4"",0.4620786538347602
50557,,
50907,,
51249,,
51598,,
51907,,
52250,,
52599,,
52906,,
53248,,
53598,,
53909,,
54254,,
54599,,
54899,""Feature-1"",0.35305837233259807
54899,""Feature-4"",0.40738153548445555
55252,,
55599,,
55900,,
56249,,
56558,,
56907,""Feature-4"",0.39065373938530684
57248,,
57558,""Feature-1"",0.36894324627472086
57558,""Feature-4"",0.4557205933099613
57909,,
58248,,
58557,,
58998,,
59297,,
59604,,
59908,,
60256,,
60559,,
60947,""Feature-4"",0.4015258044376969
61248,,
61648,,
61948,""Feature-4"",0.39443209558725356
62249,,
62599,,
62906,""Feature-4"",0.3867234455794096
63249,,
63557,""Feature-1"",0.45610454331035727
63557,""Feature-3"",0.41666590094566347
63557,""Feature-4"",0.40037904798984525
63905,,
64248,,
64551,,
64905,,
