""timestamp"",""samples.name"",""samples.value""
0,,
505,,
1014,,
1505,,
1995,,
2500,""Feature-4"",0.5171530432999134
2997,,
3500,,
3999,,
4503,,
5002,,
5504,,
6007,,
6499,,
7009,,
7498,,
8023,,
8515,,
9014,,
9503,,
9996,,
10495,,
11032,,
11510,,
12010,,
12501,,
13007,,
13494,,
14005,,
14496,,
14996,,
15510,,
15999,,
16504,,
16992,,
17321,,
17652,,
17983,,
18323,,
18645,,
18974,""Feature-4"",0.3618811897560954
19316,,
19646,,
19976,,
20320,,
20649,""Feature-4"",0.37389621742069723
20980,,
21321,,
21651,,
21983,,
22323,""Feature-4"",0.36725295731797813
22644,,
22974,,
23316,,
23648,,
23978,,
24320,,
24661,,
24852,,
25033,,
25140,,
25300,,
25427,,
25566,,
25705,,
25858,""Feature-1"",0.4445934148010565
25858,""Feature-3"",0.3372241224348545
25858,""Feature-4"",0.5740815185755491
26003,""Feature-1"",0.46333964028279295
26003,""Feature-3"",0.33438036367297175
26003,""Feature-4"",0.8422708313167095
26144,,
26289,,
26430,,
26568,,
26708,,
26859,,
26995,,
27144,,
27283,""Feature-3"",0.3622988651692867
27283,""Feature-4"",0.590381694957614
27424,,
27582,,
27709,,
27861,,
27998,,
28136,,
28276,,
28425,,
28566,,
28713,,
28869,,
29018,,
29139,,
29277,,
29427,,
29566,,
29706,,
29855,,
30003,,
30142,""Feature-1"",0.4418827448488446
30142,""Feature-4"",0.6352094586938619
30281,,
30431,,
30568,,
30708,""Feature-1"",0.4073100219550543
30708,""Feature-3"",0.49231709450483324
30708,""Feature-4"",0.6423406135290861
30860,""Feature-4"",0.32171860661357643
30995,,
31139,,
31283,""Feature-4"",0.3912739718705416
31424,""Feature-4"",0.45617370400577784
31573,""Feature-1"",0.38846744785201737
31573,""Feature-3"",0.3437641377002001
31573,""Feature-4"",0.6382859827578068
31749,,
31894,,
31998,,
32148,""Feature-3"",0.3976817413419485
32148,""Feature-4"",0.5494565405696631
32294,""Feature-3"",0.4817977786064148
32294,""Feature-4"",0.4492240209877491
32449,,
32594,,
32746,,
32894,,
33000,""Feature-1"",0.34509080891264604
33000,""Feature-3"",0.37880222097039223
33000,""Feature-4"",0.4722955415770411
33145,,
33295,""Feature-1"",0.35108357795514167
33295,""Feature-4"",0.37078190729022026
33445,,
33595,,
33704,,
33896,,
34003,,
34144,,
34295,,
34446,,
34594,,
34744,,
34894,,
35002,,
35152,,
35299,,
35451,,
35594,,
35744,,
35896,,
36044,,
36150,,
36296,,
36451,,
36596,,
36747,,
36895,""Feature-1"",0.3532079614805116
36895,""Feature-4"",0.7851241078600287
37044,,
37149,,
37301,,
37452,,
37594,""Feature-1"",0.41375765356933697
37594,""Feature-3"",0.38618021965026855
37705,""Feature-1"",0.4057075886073289
37705,""Feature-4"",0.4674317068234086
37854,,
38003,,
38144,,
38305,,
38450,,
38605,,
38745,,
38894,""Feature-1"",0.4202842051628977
38894,""Feature-4"",0.4836975082755089
38999,,
39151,,
39301,,
39445,,
39598,,
39751,,
39904,,
40002,""Feature-1"",0.34842951703467406
40002,""Feature-3"",0.4848178780078888
40002,""Feature-4"",0.6762488076090812
40144,,
40301,,
40451,,
40602,,
40751,,
40905,,
41001,,
41149,,
41299,,
41448,,
41595,,
41704,""Feature-1"",0.32826346847927196
41704,""Feature-4"",0.570087982416153
41854,,
42003,,
42243,,
42301,,
42450,,
42594,,
42745,,
42895,,
43044,,
43151,,
43299,,
43445,,
43596,,
43745,""Feature-1"",0.5129874642810318
43745,""Feature-3"",0.3309910275787115
43745,""Feature-4"",0.8230936188623309
43896,,
44051,,
44156,,
44297,,
44447,,
44595,,
44745,,
44854,,
45001,,
45144,,
45295,""Feature-4"",0.43017983915284275
45446,""Feature-1"",0.6114732284238562
45446,""Feature-3"",0.45286980882287026
45446,""Feature-4"",0.5600223265588283
45594,,
45704,,
45854,,
46003,,
46144,,
46295,,
46495,,
46594,,
46744,,
46894,,
47000,,
47151,,
47294,""Feature-1"",0.5615670830110321
47294,""Feature-3"",0.44717949494719506
47294,""Feature-4"",0.40294985570013525
47444,,
47595,""Feature-4"",0.4025494411587715
47744,""Feature-4"",0.6118631787598133
47894,,
47998,""Feature-1"",0.3241914867563173
47998,""Feature-3"",0.48726812057197094
47998,""Feature-4"",0.53582604393363
48146,,
48294,,
48444,,
48595,""Feature-1"",0.5073095694580115
48595,""Feature-4"",0.6971200106292963
48750,,
48893,,
49001,,
49144,,
49294,,
49444,,
49594,,
49703,,
49853,""Feature-1"",0.4568090015486814
49853,""Feature-4"",0.4028331709653139
50045,,
