""timestamp"",""samples.name"",""samples.value""
0,,
246,,
540,,
744,,
994,,
1244,""Feature-4"",0.4450866939127445
1497,,
1745,,
2045,,
2297,,
2496,,
2748,,
3450,,
3547,,
3602,,
3897,,
4302,,
4400,,
4547,,
4899,,
5042,,
5251,,
5700,,
5946,,
6198,,
6246,,
6493,,
6796,,
7043,,
7249,,
7496,""Feature-4"",0.38701294146478177
7751,,
7998,,
8252,,
8498,,
8750,,
8998,,
9242,,
9496,,
9742,,
10000,,
10251,,
10492,,
10748,""Feature-4"",0.4970310926437378
10997,""Feature-1"",0.4709225033223629
10997,""Feature-3"",0.3907902666926384
10997,""Feature-4"",0.7226364140212536
11397,,
11495,""Feature-1"",0.36495582820381967
11495,""Feature-4"",0.5067559143900872
11744,,
11992,,
12247,,
12501,,
12899,""Feature-4"",0.49077471256256106
13002,""Feature-4"",0.3515126737952232
13545,,
13602,,
13947,,
14000,,
14244,""Feature-4"",0.3500401109457016
14547,,
14897,,
15001,,
15250,,
15599,,
15797,""Feature-1"",0.3508901484170929
15797,""Feature-3"",0.44768182799220085
15797,""Feature-4"",0.5845224948227405
16001,,
16250,,
16497,,
16748,,
16998,""Feature-4"",0.5055236259102821
17251,,
17495,,
17750,""Feature-1"",0.3853377430792898
17750,""Feature-4"",0.5854807695746422
18000,,
18300,""Feature-1"",0.47526178080588577
18300,""Feature-4"",0.434844761043787
18495,,
18748,,
19001,,
19293,,
19500,,
19744,,
19993,""Feature-3"",0.37591813057661055
19993,""Feature-4"",0.4024385368824005
20248,,
20498,""Feature-4"",0.4498072923719883
20742,,
20994,,
21247,,
21498,,
21744,,
21995,,
22242,,
22495,""Feature-4"",0.386866640150547
22751,,
22999,,
23341,,
23498,,
23745,,
23995,,
24251,""Feature-1"",0.3743531780742342
24496,,
24747,,
24997,,
25249,,
25499,,
25745,,
25995,""Feature-4"",0.47357347548007966
26249,,
26498,,
26843,,
26997,,
27246,,
27500,,
27894,,
28198,,
28292,""Feature-1"",0.44290009850636125
28292,""Feature-4"",0.5367019882798195
28600,,
28792,,
28994,""Feature-4"",0.44634202376008036
29500,,
29599,,
29745,""Feature-3"",0.38016475886106493
29992,,
30247,""Feature-4"",0.4181540581583977
30496,,
30743,,
30992,,
31248,,
31495,,
31745,,
31996,,
32247,,
32494,""Feature-4"",0.49045525714755056
32748,,
33095,,
33246,,
33545,,
33846,,
34047,,
34246,,
34494,""Feature-1"",0.4697863828204572
34494,""Feature-3"",0.44884737715125084
34494,""Feature-4"",0.768406694829464
34791,""Feature-3"",0.35780454248189925
34791,""Feature-4"",0.41436258822679517
35044,,
35245,""Feature-4"",0.3739026813209057
35494,,
35743,,
35995,,
36248,,
36696,,
36748,,
36994,,
37240,,
37492,,
37744,,
37993,,
38247,""Feature-4"",0.5034415584802627
38493,,
38796,""Feature-3"",0.3888679364323616
38998,,
39250,,
39548,""Feature-4"",0.40438786923885345
39801,,
39997,""Feature-1"",0.3903219619591255
40245,,
40496,,
40743,,
40995,""Feature-4"",0.5183027398865669
41241,,
41497,,
41745,,
41995,""Feature-4"",0.474111609114334
42244,,
42494,,
42749,,
42996,,
43244,,
43494,,
43790,""Feature-4"",0.4055056004226208
43995,,
44244,,
44494,""Feature-4"",0.5241344214975834
44744,,
44994,,
45242,,
45493,,
45744,,
45994,,
46243,""Feature-1"",0.43123379634693265
46243,""Feature-3"",0.41681272119283674
46243,""Feature-4"",0.5833853001892567
46497,,
46745,,
46996,,
47245,,
47491,,
47743,,
47997,""Feature-4"",0.416719862818718
48248,""Feature-1"",0.3668693015724421
48248,""Feature-4"",0.45932994097471236
48495,,
48739,,
48994,,
49297,,
49597,,
49744,,
49995,,
50246,,
50493,""Feature-4"",0.47182803362607956
50743,,
50992,,
51244,,
51494,,
51744,,
51994,,
52243,,
52542,""Feature-4"",0.38271844141185285
52748,,
52993,""Feature-3"",0.3957450899016112
52993,""Feature-4"",0.3830657278001308
53242,,
53495,,
53744,,
53994,,
54245,,
54493,""Feature-1"",0.35810529394075274
54493,""Feature-3"",0.4095757769048214
54493,""Feature-4"",0.4846026936173439
54746,,
54991,,
55244,,
55493,,
55795,,
55993,,
56243,,
56493,,
56748,""Feature-4"",0.42908250659704206
56995,,
57242,,
57493,,
57743,,
57994,""Feature-4"",0.47513805240392687
58248,,
58494,,
58744,,
58996,,
59244,""Feature-1"",0.46212775107327614
59244,""Feature-3"",0.36304645692929627
59244,""Feature-4"",0.4543518480658531
59495,,
59743,""Feature-4"",0.436128843575716
59991,,
60241,,
60491,,
60740,,
60992,""Feature-1"",0.3669389385636896
60992,""Feature-3"",0.37424886524677276
60992,""Feature-4"",0.42821840599179267
61244,,
61493,,
61740,,
61993,""Feature-4"",0.4005951403081417
62245,,
62489,,
62741,,
62990,,
63245,,
63494,,
63747,,
63992,,
64243,,
64491,,
64740,,
64991,,
65240,,
65494,,
65741,""Feature-4"",0.4048298828303814
65992,,
66242,,
66495,,
66742,,
66991,,
67242,,
67491,""Feature-4"",0.35864577859640123
67741,,
67992,,
68239,,
68489,""Feature-4"",0.4556081327795982
68742,,
68999,,
69240,,
69493,,
69740,,
69993,,
70246,,
70495,,
70742,,
70996,,
71241,,
71494,,
